income,age,degree,region
22870.537510488397,54,Университет,Юг
9933.72546452048,49,Школа,Север
20531.267956561125,49,Университет,Юг
9867.980542959953,66,Школа,Восток
18337.30111724957,54,Университет,Запад
20560.51250395637,38,Университет,Юг
10408.144919582473,69,Школа,Запад
8478.71176802269,27,Школа,Юг
22292.16187527546,45,Университет,Север
11966.64135725178,68,Школа,Запад
22391.439401690153,59,Университет,Север
9463.859289071264,26,Школа,Юг
17032.848643770703,49,Университет,Восток
11934.662259291297,26,Школа,Восток
9671.774570740574,22,Школа,Восток
9218.663733508598,20,Школа,Восток
8485.893850713115,55,Школа,Восток
10449.354943825692,44,Школа,Север
14154.654594100946,56,Школа,Восток
19989.10095728897,20,Университет,Юг
18820.39391166613,34,Университет,Север
22303.866802060056,56,Университет,Север
11345.624559542568,32,Школа,Восток
16761.397264623585,59,Университет,Запад
12324.692639506573,27,Школа,Юг
25256.9355370032,24,Университет,Север
5798.928145141953,28,Школа,Юг
8528.587951955753,20,Школа,Запад
5302.945822696787,55,Школа,Север
20849.39115851833,54,Университет,Юг
12980.772473222705,21,Школа,Восток
21211.00149959256,59,Университет,Север
13783.99139622534,42,Школа,Север
22661.10058066027,28,Университет,Север
24404.294647004353,53,Университет,Север
13320.42153621419,65,Школа,Восток
10194.11386278099,33,Школа,Запад
21133.45291246968,23,Университет,Запад
19262.646169038053,49,Университет,Юг
10538.687662263903,50,Школа,Восток
21123.66334403624,57,Университет,Восток
20830.185352929293,30,Университет,Юг
13684.507052607221,54,Школа,Восток
20339.663874986338,27,Университет,Восток
9135.827172885285,22,Школа,Север
9260.777930193626,33,Школа,Север
22310.20054324506,32,Университет,Север
8193.723183822001,64,Школа,Восток
10597.627659698166,51,Школа,Восток
23655.000490910843,53,Университет,Запад
21585.19689148166,64,Университет,Север
20850.78922176249,38,Университет,Юг
20928.17919272314,57,Университет,Восток
18940.870815545655,35,Университет,Север
9285.730579130917,21,Школа,Запад
10609.636654170845,59,Школа,Север
21542.546060218585,36,Университет,Запад
12896.30002360422,53,Школа,Запад
21185.12123434287,61,Университет,Восток
23705.548351508496,35,Университет,Запад
14210.39603041905,57,Школа,Запад
22590.534424964408,21,Университет,Юг
23449.96281611177,21,Университет,Запад
9018.57295722381,45,Школа,Юг
18701.602130623876,32,Университет,Юг
12035.946752580332,66,Школа,Север
8317.580376265905,50,Школа,Север
20419.256311968133,53,Университет,Восток
22542.383810659478,58,Университет,Восток
23826.745849370414,22,Университет,Восток
20491.568699423868,27,Университет,Запад
19700.11140938462,42,Университет,Север
11640.923243023164,33,Школа,Запад
18852.91311295222,46,Университет,Север
20653.442703413144,48,Университет,Запад
10983.999903447437,58,Школа,Восток
10944.03201465841,58,Школа,Север
21177.006947635764,20,Университет,Север
19330.970288855715,36,Университет,Юг
19546.014014763165,60,Университет,Север
19505.767477934758,49,Университет,Север
17759.811321609886,32,Университет,Запад
21683.660643692212,40,Университет,Восток
22789.31490338401,38,Университет,Юг
12592.620165707072,38,Школа,Запад
20475.00627907849,44,Университет,Север
19377.989521072224,41,Университет,Запад
22488.62928472538,50,Университет,Восток
22277.8460447491,36,Университет,Юг
11434.841284872591,42,Школа,Запад
14488.622504846546,51,Школа,Север
10947.148957265874,29,Школа,Запад
10486.220032150222,29,Школа,Север
10200.365337850799,55,Школа,Юг
17878.244587038385,27,Университет,Юг
12322.679928284586,39,Школа,Запад
10789.029265684447,51,Школа,Юг
22019.86248271359,69,Университет,Восток
24683.75600418248,33,Университет,Запад
10218.496460190765,69,Школа,Север
16323.982566416897,47,Университет,Запад
21962.140739021546,65,Университет,Север
11333.718779785351,43,Школа,Юг
9535.09224805736,34,Школа,Север
21794.532671242996,41,Университет,Север
22572.19264020875,49,Университет,Север
19106.780179576905,23,Университет,Север
10397.336277193235,32,Школа,Восток
13953.507459697856,42,Школа,Север
19556.75561754127,27,Университет,Запад
11133.33951082757,37,Школа,Восток
5751.17766791223,31,Школа,Север
18036.308997837412,50,Университет,Север
11315.034994665599,33,Школа,Север
23455.9756191712,53,Университет,Восток
18275.940635998,37,Университет,Север
11149.128124120993,53,Школа,Север
20248.564181892565,30,Университет,Север
12906.176109984988,60,Школа,Юг
18564.39338935483,31,Университет,Запад
11860.15529673497,68,Школа,Север
9692.618626007486,34,Школа,Запад
21446.07604965295,50,Университет,Юг
11137.862104616945,68,Школа,Юг
20496.441851714764,48,Университет,Север
11955.62369253877,45,Школа,Запад
11087.305468605922,37,Школа,Восток
20734.38739584661,51,Университет,Север
10287.166931954514,41,Школа,Восток
11155.196779490674,57,Школа,Юг
21444.087096292144,36,Университет,Юг
19021.71583983876,42,Университет,Запад
20301.057524165248,43,Университет,Восток
18889.628110737656,69,Университет,Восток
10920.309154438428,27,Школа,Север
19815.335590291943,60,Университет,Запад
12541.566295962512,25,Школа,Запад
22345.45395551338,24,Университет,Восток
9154.50287287126,63,Школа,Юг
20995.38530920305,48,Университет,Запад
22277.033158496728,47,Университет,Юг
20649.38335967194,30,Университет,Север
19543.56495038891,20,Университет,Запад
18815.19294391041,62,Университет,Запад
22708.535123156726,38,Университет,Север
12805.42629656994,28,Школа,Запад
10584.104802251903,46,Школа,Восток
12532.275169053355,53,Школа,Восток
5069.5789402293185,63,Школа,Север
23655.109301418473,23,Университет,Юг
20686.110389445643,55,Университет,Юг
21283.55312159898,37,Университет,Запад
20358.96455266806,34,Университет,Юг
23791.414963735013,70,Университет,Юг
8878.536752088932,32,Школа,Север
13948.92065321367,38,Школа,Юг
11792.541841890223,68,Школа,Юг
12245.328431836315,25,Школа,Юг
20341.590873342167,67,Университет,Восток
18383.561604207258,31,Университет,Восток
22861.021531072205,70,Университет,Север
21622.816702378663,56,Университет,Запад
23723.246916617634,36,Университет,Север
10612.447359568603,42,Школа,Запад
20161.537242202172,45,Университет,Запад
13776.176473280604,48,Школа,Юг
14823.788328994888,52,Школа,Юг
11018.69435273146,46,Школа,Север
9494.485006285788,44,Школа,Север
12621.061525579098,29,Школа,Север
10491.958867658652,66,Школа,Восток
22198.525650801595,42,Университет,Восток
20481.448051242493,40,Университет,Восток
14128.028036423626,40,Школа,Восток
9601.020989898601,62,Школа,Восток
21961.05932504392,32,Университет,Юг
10022.596059535752,56,Школа,Запад
20436.986877158462,52,Университет,Восток
20175.888690478845,43,Университет,Север
12477.21613218683,63,Школа,Запад
12836.726229867741,30,Школа,Восток
12115.477657864742,36,Школа,Восток
10784.033066509459,23,Школа,Юг
11280.360062003187,66,Школа,Юг
22795.44313691885,44,Университет,Юг
12858.62317441521,49,Школа,Восток
15619.448737292929,28,Университет,Юг
20455.55565645461,40,Университет,Восток
10551.48241712103,39,Школа,Запад
12338.505128252324,38,Школа,Запад
10866.458364578508,38,Школа,Восток
12438.366761898575,31,Школа,Север
18842.678457938895,56,Университет,Восток
11520.10903092156,61,Школа,Запад
22800.411306900987,36,Университет,Запад
8051.234261363704,56,Школа,Восток
16027.286936417806,67,Школа,Восток
23381.77186573304,58,Университет,Восток
21002.706604931285,47,Университет,Запад
9343.183785522464,60,Школа,Север
10649.829699452588,54,Школа,Восток
21167.60471922268,66,Университет,Запад
11881.325113624094,67,Школа,Восток
14001.321698920063,37,Школа,Запад
20047.803061114308,33,Университет,Восток
12125.419675145122,54,Школа,Запад
18415.141674799776,63,Университет,Восток
20172.798571349464,60,Университет,Юг
21753.433695738717,26,Университет,Восток
22382.52498201761,60,Университет,Запад
19493.53504667076,32,Университет,Восток
20118.41660797617,37,Университет,Север
23921.11327116709,56,Университет,Восток
13323.81723925609,32,Школа,Восток
11416.914434104732,55,Школа,Восток
16526.70969355857,50,Университет,Север
26022.26509538002,21,Университет,Север
10960.13687668551,35,Школа,Север
20374.865883957347,28,Университет,Юг
9955.280148291771,28,Школа,Север
21752.734074398217,57,Университет,Юг
21773.16517834186,30,Университет,Восток
22901.255746253024,41,Университет,Юг
9147.875671301974,52,Школа,Восток
20375.01024371748,55,Университет,Юг
15061.091446448405,64,Школа,Север
11449.181266499983,42,Школа,Север
10654.951253346508,64,Школа,Юг
19116.764468832596,64,Университет,Юг
12011.868611641503,53,Школа,Север
13062.036434084888,28,Школа,Восток
22749.175291619613,43,Университет,Восток
20482.398272782168,27,Университет,Восток
21722.50456672707,26,Университет,Восток
24343.318873297223,55,Университет,Запад
13141.764584342938,37,Школа,Восток
19431.674515613362,22,Университет,Запад
15907.989870757061,47,Университет,Запад
11593.54501416847,25,Школа,Север
12597.136253496865,63,Школа,Север
8821.551016253476,63,Школа,Юг
10982.420955754445,40,Школа,Восток
20472.60186825384,47,Университет,Восток
21208.5726444644,59,Университет,Север
19910.607425760576,20,Университет,Север
23581.021995255986,55,Университет,Север
11295.937761265524,40,Школа,Юг
19241.9662276705,62,Университет,Восток
12834.92430718744,54,Школа,Юг
18471.62480801659,32,Университет,Запад
13568.988755070266,68,Школа,Запад
22982.118848445127,29,Университет,Восток
13779.550590641571,63,Школа,Север
10683.507255116769,66,Школа,Север
10007.772040433247,29,Школа,Юг
21168.043521866188,65,Университет,Запад
20831.12642728894,32,Университет,Запад
9694.527428872976,56,Школа,Восток
19892.753371748717,57,Университет,Запад
20267.25430546707,43,Университет,Север
18659.992627120275,21,Университет,Север
22355.92657919867,41,Университет,Север
10895.405724857987,36,Школа,Восток
10383.243061532707,55,Школа,Юг
18779.291678116646,33,Университет,Запад
18679.25404466507,29,Университет,Восток
24871.828101444826,54,Университет,Юг
19745.48507427686,44,Университет,Восток
12221.056788418653,22,Школа,Запад
21325.268939800353,66,Университет,Север
5449.623077783795,57,Школа,Юг
24584.901646277183,36,Университет,Юг
12368.167957552232,31,Школа,Восток
19464.65969139038,43,Университет,Восток
20943.26699114081,48,Университет,Север
8701.633265192668,62,Школа,Восток
14652.440956922268,44,Школа,Запад
19184.68458351707,55,Университет,Запад
19953.832006610683,45,Университет,Запад
9540.877843704817,57,Школа,Запад
21160.75880041834,20,Университет,Север
23740.633000278627,39,Университет,Север
14578.748898190315,47,Школа,Север
10202.007711555407,35,Школа,Восток
21756.517964635845,66,Университет,Север
21163.810825208147,36,Университет,Юг
19036.781471111884,59,Университет,Юг
25845.11114919189,47,Университет,Юг
13725.51912459251,31,Школа,Восток
11378.23169942207,46,Школа,Восток
14163.752186997976,61,Школа,Север
13424.21342543561,66,Школа,Запад
21163.722682163512,49,Университет,Юг
21651.927210655987,60,Университет,Восток
14024.252284753307,53,Школа,Юг
9107.692837740638,56,Школа,Север
24347.381394642678,25,Университет,Восток
20549.774878629767,26,Университет,Запад
24049.353485695134,51,Университет,Запад
20989.54680507436,51,Университет,Восток
21675.212444945944,44,Университет,Запад
20931.38328685508,52,Университет,Север
9936.312754377544,26,Школа,Запад
10459.890203711377,31,Школа,Юг
13758.222806337133,35,Школа,Юг
16371.672034655063,35,Университет,Юг
18522.068110390326,62,Университет,Восток
19549.056581283796,55,Университет,Восток
8843.310415127959,32,Школа,Восток
14019.959220830979,26,Школа,Восток
13515.353955706409,55,Школа,Восток
12184.06361878923,66,Школа,Север
19724.39186504493,70,Университет,Восток
23670.103733588272,28,Университет,Запад
17823.74014800891,51,Университет,Север
25283.965280295874,30,Университет,Восток
19630.740405644898,27,Университет,Запад
20475.929556317125,52,Университет,Север
10141.312299010571,42,Школа,Юг
18853.785171802647,44,Университет,Север
24850.226247873838,27,Университет,Восток
22577.789261568974,64,Университет,Север
13430.941084159575,41,Школа,Север
8552.661455878459,23,Школа,Юг
11361.875654008,59,Школа,Север
22042.05737866281,22,Университет,Север
11541.513047099686,48,Школа,Юг
18679.253097864,60,Университет,Восток
23151.000042261276,48,Университет,Запад
11243.10016557031,53,Школа,Север
19090.071928713995,53,Университет,Юг
17289.49892089467,47,Университет,Север
12213.33302697976,32,Школа,Восток
25900.911468263002,34,Университет,Восток
8969.491453307437,42,Школа,Юг
11340.894100825932,63,Школа,Запад
23220.994558183153,45,Университет,Запад
18460.6954677974,23,Университет,Север
20040.08646182995,45,Университет,Юг
19279.682441477195,59,Университет,Запад
22969.35338964909,28,Университет,Восток
23651.04513870812,24,Университет,Запад
21318.07252946347,51,Университет,Юг
19316.531862011798,39,Университет,Восток
10114.418124144304,69,Школа,Север
19739.002971506492,30,Университет,Восток
9045.462276753988,34,Школа,Запад
20795.92359836307,51,Университет,Запад
12149.652968923725,47,Школа,Запад
21980.51488885704,41,Университет,Север
10983.535270860979,60,Школа,Запад
11114.107673650728,36,Школа,Юг
20836.898409820442,45,Университет,Север
8405.576921667453,63,Школа,Восток
21320.269793965745,26,Университет,Запад
9832.7488290907,61,Школа,Юг
8305.313561681125,45,Школа,Юг
11741.411134231168,44,Школа,Север
19776.53992716291,29,Университет,Юг
11455.50784251767,64,Школа,Север
22695.275630138854,38,Университет,Север
9099.522557709537,30,Школа,Север
11184.242564145943,32,Школа,Восток
7379.154236539278,27,Школа,Восток
14065.066181218554,59,Школа,Юг
18281.867006222437,23,Университет,Восток
19970.36067520525,66,Университет,Север
23676.759807527913,50,Университет,Север
10530.954147838029,47,Школа,Восток
8605.2046273994,30,Школа,Юг
12426.14646457307,62,Школа,Север
22381.06492430237,20,Университет,Восток
9733.627321269534,68,Школа,Запад
19950.146958439203,66,Университет,Юг
10129.182058763827,57,Школа,Юг
10585.952078627937,43,Школа,Юг
7214.057846156387,66,Школа,Запад
10637.152277763802,50,Школа,Север
24567.828396366298,60,Университет,Юг
9208.060065526592,65,Школа,Восток
19833.01281306047,69,Университет,Юг
8632.764673607207,45,Школа,Восток
22224.32385279071,68,Университет,Юг
13406.394716284753,69,Школа,Восток
23360.63567835525,24,Университет,Восток
18503.97882221268,39,Университет,Восток
21999.58346099392,60,Университет,Запад
13867.500068428471,30,Школа,Запад
22019.326215420246,52,Университет,Запад
11956.819366687552,69,Школа,Север
10056.714842729683,57,Школа,Восток
11440.219647587328,46,Школа,Север
13472.63635941281,53,Школа,Запад
21656.417936857528,34,Университет,Восток
8503.450487940547,51,Школа,Север
20087.91665142806,40,Университет,Запад
23418.559077777987,65,Университет,Север
21649.48664070219,24,Университет,Север
21238.124156486152,25,Университет,Запад
9891.9689335066,57,Школа,Восток
23377.19836106887,41,Университет,Юг
14324.825195644515,37,Школа,Юг
23526.378246036067,33,Университет,Север
23885.183242890744,29,Университет,Север
20282.587518467666,65,Университет,Север
9999.661805252192,32,Школа,Восток
10687.309653001628,50,Школа,Север
11077.146483952507,49,Школа,Север
13862.03956025051,22,Школа,Север
13331.773478936833,49,Школа,Запад
22076.938774508988,25,Университет,Юг
8137.626468306225,48,Школа,Юг
17623.95631080625,27,Университет,Запад
21480.925489603407,63,Университет,Восток
22760.526411201434,64,Университет,Восток
10840.865902027725,62,Школа,Восток
14829.80900995681,63,Школа,Запад
8835.11791243913,52,Школа,Юг
8583.296101008802,36,Школа,Юг
19671.43805105136,67,Университет,Север
9595.405573617529,30,Школа,Юг
22052.57173736396,32,Университет,Восток
20156.576296312993,69,Университет,Восток
17904.319077442677,30,Университет,Север
12783.156913390234,50,Школа,Север
7480.09614785574,47,Школа,Юг
18857.56355397858,63,Университет,Север
7754.586858512263,25,Школа,Север
11414.242554141747,60,Школа,Запад
11372.095424302424,35,Школа,Юг
14832.908642032706,23,Школа,Восток
22827.6533122911,54,Университет,Запад
13883.2923666844,67,Школа,Восток
21577.219302596986,45,Университет,Север
9046.136357818872,31,Школа,Север
21256.215203986994,30,Университет,Восток
22184.842014774615,56,Университет,Запад
22407.61476450315,44,Университет,Запад
10055.175711783315,37,Школа,Запад
11977.572947564799,38,Школа,Север
9133.944058317471,42,Школа,Юг
18913.444811778565,57,Университет,Север
18768.43057722903,37,Университет,Восток
21049.251977113592,45,Университет,Запад
8644.327289847393,25,Школа,Юг
20150.511220257984,23,Университет,Запад
12805.833102827915,63,Школа,Север
18941.74064384339,70,Университет,Юг
9991.375932991366,48,Школа,Юг
21143.26255355234,53,Университет,Север
11493.773803064534,36,Школа,Запад
10001.418818388878,62,Школа,Запад
22573.720137470315,62,Университет,Запад
12180.90460156945,35,Школа,Север
23279.713208723406,21,Университет,Восток
20836.79615130588,53,Университет,Восток
19974.362381087314,27,Университет,Запад
9634.735955975755,32,Школа,Юг
11614.055035858726,61,Школа,Восток
20245.688434377455,27,Университет,Запад
9861.66044463842,49,Школа,Восток
20103.425471509356,51,Университет,Запад
9632.619029751497,55,Школа,Восток
11398.042225525463,66,Школа,Восток
8174.833634911878,49,Школа,Юг
11606.032584949926,20,Школа,Юг
12353.0975208059,62,Школа,Восток
19838.241723645406,58,Университет,Запад
24844.073879213094,36,Университет,Юг
11035.242621953706,39,Школа,Север
17877.314033800223,43,Университет,Юг
20437.51418732666,69,Университет,Восток
21125.312289871592,41,Университет,Восток
21897.93511114043,48,Университет,Север
20485.138951778306,41,Университет,Юг
8976.859448591218,63,Школа,Восток
8810.038763775434,28,Школа,Север
9692.801429636658,56,Школа,Север
19884.449274962473,29,Университет,Запад
8730.051670201485,55,Школа,Юг
19534.373677792602,56,Университет,Юг
12318.91704887871,47,Школа,Юг
24296.825215388973,47,Университет,Восток
12510.923427741927,61,Школа,Север
13611.722172373626,62,Школа,Запад
12948.236936467396,40,Школа,Юг
12666.260656796689,43,Школа,Запад
10324.407473885343,61,Школа,Запад
21281.821756773894,59,Университет,Север
10158.761315087957,21,Школа,Юг
10561.785675332745,27,Школа,Запад
21136.334200773174,67,Университет,Юг
12427.132303158054,46,Школа,Юг
21846.646763030247,41,Университет,Юг
20676.341473971286,56,Университет,Запад
11111.077481783332,46,Школа,Север
11866.927348387053,48,Школа,Север
12334.78887611567,22,Школа,Запад
17962.009673485594,63,Университет,Восток
18845.222072202127,32,Университет,Юг
23214.621067878685,64,Университет,Юг
20878.260860137885,29,Университет,Север
10151.846813266042,55,Школа,Запад
20473.001054147924,28,Университет,Запад
20472.589388846893,46,Университет,Восток
22115.875563048747,53,Университет,Восток
18783.967212038468,70,Университет,Север
21049.555492993524,20,Университет,Восток
11492.235458900808,51,Школа,Восток
11792.535833131005,44,Школа,Запад
11445.727992420587,48,Школа,Запад
12031.812460628056,26,Школа,Восток
19854.607697883373,68,Университет,Север
9116.39453535009,22,Школа,Восток
25914.008886501026,39,Университет,Север
20397.470630851527,39,Университет,Восток
10631.091058690863,49,Школа,Запад
22355.68019543577,54,Университет,Запад
24192.178584388483,54,Университет,Север
19910.943766130607,68,Университет,Восток
9002.36946362095,58,Школа,Восток
8515.69329841678,46,Школа,Север
14186.21244300585,45,Школа,Восток
8923.786027077931,33,Школа,Юг
20944.888126968868,36,Университет,Запад
19045.43033591406,37,Университет,Запад
18103.28816408339,64,Университет,Север
20415.249293812627,48,Университет,Восток
19124.42666731768,39,Университет,Север
9616.743149153375,46,Школа,Юг
25012.210194834806,37,Университет,Восток
11849.792208344807,23,Школа,Юг
22862.93903910798,20,Университет,Север
12649.319125698506,69,Школа,Запад
10798.278153841951,20,Школа,Юг
20120.56328124475,45,Университет,Восток
21497.869223722235,64,Университет,Север
21336.90153986499,39,Университет,Север
19862.389165669385,42,Университет,Север
11259.695660933721,29,Школа,Запад
19587.340586607417,30,Университет,Север
10657.08413871832,60,Школа,Север
20329.433050965326,60,Университет,Запад
18462.25481478844,24,Университет,Север
6297.68357377566,20,Школа,Север
19121.8735001206,36,Университет,Юг
24608.2093291726,41,Университет,Север
10380.636435926544,53,Школа,Запад
22551.936321792808,64,Университет,Юг
16751.109713813283,60,Университет,Север
18983.427864071346,48,Университет,Запад
8291.0207652753,23,Школа,Восток
10595.39997982577,24,Школа,Север
25843.910961070487,30,Университет,Восток
11920.477886455836,70,Школа,Юг
24391.225066556173,40,Университет,Запад
10491.126544628672,54,Школа,Юг
23729.738747710144,31,Университет,Восток
25146.51341336578,45,Университет,Восток
10781.261867179084,70,Школа,Восток
9921.47057754527,38,Школа,Запад
18364.378126019696,64,Университет,Восток
20381.87948284606,26,Университет,Восток
11163.793350401582,66,Школа,Запад
25061.907234698298,26,Университет,Восток
8410.052051807827,45,Школа,Север
11119.323787393956,59,Школа,Восток
17371.383757220767,24,Университет,Запад
10146.474342322865,40,Школа,Восток
21622.790714824037,33,Университет,Запад
12025.166305377115,23,Школа,Восток
12178.046159283844,42,Школа,Север
11794.80806577369,61,Школа,Запад
22160.843880192482,39,Университет,Запад
21091.478258005325,34,Университет,Запад
18904.267388022057,69,Университет,Запад
7296.686072639888,64,Школа,Восток
9906.624356525566,48,Школа,Восток
20730.769133873542,27,Университет,Север
13507.863594350962,60,Школа,Север
20798.796649687625,67,Университет,Восток
10606.861931566615,38,Школа,Юг
21771.05425368356,67,Университет,Запад
10459.976025097596,58,Школа,Восток
22621.083997893875,65,Университет,Север
14958.667236767757,47,Школа,Запад
15381.5710284214,65,Школа,Север
11194.081254488978,46,Школа,Юг
11673.784729390896,23,Школа,Запад
14157.712240746967,34,Школа,Юг
20700.07595420746,54,Университет,Юг
22358.384283848358,56,Университет,Юг
18729.67974062835,20,Университет,Восток
20378.321703450005,22,Университет,Север
23312.229233290615,66,Университет,Запад
9563.608732424753,43,Школа,Восток
10743.897642540644,46,Школа,Север
7851.580708795761,59,Школа,Восток
25011.536589019273,55,Университет,Север
13526.056139633805,53,Школа,Запад
11376.199132305497,48,Школа,Запад
22015.025744164657,43,Университет,Запад
11791.796213886737,43,Школа,Запад
23768.623506061573,61,Университет,Север
19962.399915257254,23,Университет,Восток
12464.535239856465,22,Школа,Запад
13154.832997704347,53,Школа,Запад
13430.651940952914,68,Школа,Запад
16481.258232336604,42,Университет,Юг
9801.451043469711,42,Школа,Запад
18961.65875739619,64,Университет,Запад
21299.176571141372,24,Университет,Север
6967.939560971456,50,Школа,Юг
6908.754218108794,60,Школа,Север
25340.18998375252,25,Университет,Восток
12235.37877652668,56,Школа,Юг
21242.018486397625,29,Университет,Север
11727.345295677964,59,Школа,Север
21292.68184749836,26,Университет,Восток
22994.70131310305,58,Университет,Восток
19735.111615872043,57,Университет,Запад
11373.229652147138,40,Школа,Запад
11454.84253587543,39,Школа,Юг
18906.284083083323,22,Университет,Юг
13553.966118126105,70,Школа,Восток
10108.64652019718,41,Школа,Юг
23034.8433396178,66,Университет,Запад
11229.82545274296,23,Школа,Восток
14267.169664818117,47,Школа,Север
8917.241822956952,31,Школа,Восток
18830.4823969791,57,Университет,Юг
19188.608817991382,70,Университет,Запад
11266.59110102875,55,Школа,Запад
14082.93679155641,66,Школа,Север
14186.187236330501,60,Школа,Север
16380.06279912312,24,Университет,Восток
11499.414322445078,32,Школа,Запад
14574.092778969954,42,Университет,Север
12590.06358757007,69,Школа,Север
23236.338829790413,49,Университет,Восток
10919.511450615628,56,Школа,Восток
21167.96315498951,44,Университет,Запад
11147.27778588048,67,Школа,Юг
9431.116162517506,46,Школа,Юг
21863.411570642962,70,Университет,Запад
20537.183996693486,33,Университет,Юг
12860.583418579237,67,Школа,Запад
20772.74613096154,66,Университет,Запад
19277.95378702348,55,Университет,Север
17928.27065826898,58,Университет,Юг
7271.870349888575,35,Школа,Запад
23625.018687908872,41,Университет,Юг
10084.421294281961,40,Школа,Юг
11677.148380163297,40,Школа,Восток
24566.459783489037,27,Университет,Юг
9874.391337404217,68,Школа,Запад
9745.045031237692,35,Школа,Север
20735.676495289354,50,Университет,Юг
21058.865400839986,61,Университет,Запад
14775.102700511694,29,Школа,Восток
14131.641188188227,51,Школа,Юг
22241.750831813493,53,Университет,Север
13898.827537993737,28,Школа,Юг
20643.56197486429,36,Университет,Запад
21598.329134376956,30,Университет,Юг
10396.97271092261,51,Школа,Юг
18419.26323484072,29,Университет,Восток
23407.74948358719,41,Университет,Юг
12063.397467979721,36,Школа,Север
21036.146946847326,23,Университет,Юг
20995.06430137565,67,Университет,Восток
17987.570258186985,66,Университет,Запад
19045.04933369457,44,Университет,Юг
11672.30634022805,40,Школа,Юг
9941.774665450988,56,Школа,Восток
10564.57391756502,57,Школа,Восток
10790.687870441798,68,Школа,Восток
9635.06246196578,20,Школа,Юг
19064.163359951897,44,Университет,Север
17775.284738149254,70,Университет,Восток
20706.96344197692,55,Университет,Запад
22237.217095220567,36,Университет,Юг
17712.731715560098,60,Университет,Запад
10951.904349800347,43,Школа,Запад
21562.286505383123,21,Университет,Север
9020.83919254171,59,Школа,Запад
23844.283623096177,34,Университет,Восток
20228.569261923185,51,Университет,Восток
10797.480623086978,58,Школа,Юг
20677.460998804043,25,Университет,Север
17458.45115481789,20,Университет,Север
13017.504143368087,66,Школа,Запад
19088.962463161526,42,Университет,Север
10526.958969188527,58,Школа,Запад
12195.322002555991,36,Школа,Запад
23921.806852289068,53,Университет,Север
18840.13543620632,60,Университет,Юг
20107.032828811145,48,Университет,Запад
23764.83726001431,28,Университет,Восток
11927.427758550893,32,Школа,Восток
22342.342718103217,25,Университет,Север
18897.736528447665,25,Университет,Север
20241.580940146883,39,Университет,Запад
10664.329135239139,22,Школа,Запад
19284.21048531405,36,Университет,Восток
17650.860748652187,68,Университет,Запад
19979.002882472807,31,Университет,Восток
23708.57639916886,67,Университет,Запад
11118.346931120992,66,Школа,Юг
23748.58182714675,64,Университет,Юг
21358.041828459038,20,Университет,Восток
9470.584540824075,36,Школа,Юг
23555.238026463445,22,Университет,Юг
11424.652281335799,45,Школа,Север
12923.677664854795,34,Школа,Запад
18863.343657758858,55,Университет,Север
13077.512579229005,51,Школа,Восток
13137.778551088397,51,Школа,Север
21579.534288713072,23,Университет,Восток
9386.155828380435,37,Школа,Юг
10907.982342574776,68,Школа,Север
12222.582294476488,38,Школа,Юг
11469.140039873068,62,Школа,Запад
22202.165476215527,54,Университет,Юг
23024.49181530581,59,Университет,Запад
19703.10669325616,33,Университет,Юг
18689.848758079723,52,Университет,Север
10924.922397255516,33,Школа,Север
20340.513682260265,53,Университет,Юг
22571.6928263123,23,Университет,Восток
18851.003220682385,43,Университет,Восток
23040.76374835536,48,Университет,Запад
23707.224219093532,38,Университет,Запад
21000.60992852458,25,Университет,Юг
11121.47225116261,52,Школа,Север
19464.906997539692,68,Университет,Запад
9914.678202051868,59,Школа,Юг
10183.326638708633,38,Школа,Запад
13885.880135675861,20,Школа,Север
10856.258428378453,24,Школа,Запад
8355.654086719984,46,Школа,Юг
11510.708684224008,35,Школа,Запад
22652.58024924455,25,Университет,Восток
20949.17726135681,59,Университет,Запад
23938.42687945398,32,Университет,Север
12555.017334531796,67,Школа,Север
18901.74254022429,54,Университет,Север
19897.134375207195,38,Университет,Север
11452.452562849217,31,Школа,Юг
17667.621523946786,35,Университет,Запад
21672.71347494123,62,Университет,Запад
7476.835145490703,29,Школа,Запад
23046.86691112902,44,Университет,Запад
22814.547369583415,39,Университет,Юг
12009.562721830142,50,Школа,Север
9648.243271295378,23,Школа,Запад
11340.405649227077,63,Школа,Запад
9973.245024970702,42,Школа,Север
18938.369445099866,21,Университет,Восток
20322.51397645718,41,Университет,Восток
12396.531072984191,70,Школа,Север
21087.62838566352,56,Университет,Запад
13901.419848268846,27,Школа,Север
12531.561078960549,26,Школа,Запад
12317.381627811237,33,Школа,Запад
17782.14690110879,22,Университет,Восток
10429.682939689443,69,Школа,Восток
8871.2551791316,35,Школа,Запад
10633.994240752192,38,Школа,Запад
19613.447752153686,70,Университет,Запад
20244.790093884123,37,Университет,Восток
13122.3254647477,35,Школа,Запад
11950.499858011668,27,Школа,Север
23014.22885796327,52,Университет,Юг
17798.63378196803,68,Университет,Юг
11115.949393231327,31,Школа,Запад
22933.4099627932,30,Университет,Север
24012.591829774312,24,Университет,Запад
7903.823220615013,46,Школа,Север
20297.03272767766,31,Университет,Восток
23068.453348009527,36,Университет,Восток
20615.443374377108,25,Университет,Запад
9179.164651660552,52,Школа,Восток
7900.001643007985,24,Школа,Запад
9102.596930673666,47,Школа,Юг
7622.196662872542,33,Школа,Север
21116.92091366805,24,Университет,Север
22792.62037155732,52,Университет,Юг
18478.050482182793,69,Университет,Юг
