BirthdayYear,Age,Gender,FarmerSince,New_Equipment,Yield
1985,39,1,1970,0.0,16.463915292758685
1985,39,1,1984,0.0,19.521423658843425
1994,30,1,1979,0.0,22.26558263367412
1951,73,0,1979,0.0,17.5292872411226
1977,47,1,1979,0.0,21.710440194266077
1975,49,1,2006,0.0,21.80620547793948
1972,52,0,2001,0.0,19.84010129437927
1964,60,0,2005,0.0,20.460693206898405
1985,39,0,1994,0.0,22.793344605662487
1976,48,1,1984,0.0,17.188651655294976
1955,69,0,1978,0.0,21.416090163394085
1984,40,1,1985,0.0,17.813383296692777
1988,36,1,2010,0.0,21.78034623616064
1987,37,1,1988,1.0,22.90431795370085
1984,40,0,2015,0.0,22.556019833950053
1985,39,1,2013,0.0,19.235962205743913
1959,65,1,1981,0.0,16.762509404933777
1979,45,0,2004,0.0,19.555039394759856
1990,34,1,2012,0.0,18.161687281347763
1987,37,0,1974,0.0,22.071455255392834
1978,46,0,2007,0.0,22.930367527655143
1992,32,0,1975,0.0,18.781725224463116
1988,36,0,1983,0.0,20.855367517915173
1999,25,0,2017,0.0,20.80239115118401
1953,71,0,1981,0.0,18.980011849831627
1954,70,1,2019,0.0,19.841121242899202
1953,71,0,1991,0.0,19.04318961085309
1985,39,1,2014,0.0,18.989937610335986
1994,30,1,2010,0.0,21.716779451503147
1965,59,1,2019,0.0,20.015665985470008
1974,50,1,1973,1.0,26.709892311092908
1963,61,0,2012,0.0,23.095082475764677
1960,64,1,1987,0.0,20.403961461242744
1978,46,0,2000,0.0,17.988476912889276
1983,41,1,2004,0.0,20.78061971070556
1971,53,0,1973,0.0,20.61464894431512
1963,61,0,1978,0.0,19.21158470991841
1973,51,1,2014,0.0,21.484921444256038
1988,36,0,1984,0.0,19.23769100815515
1975,49,0,2011,0.0,19.327724908357443
1992,32,0,1990,0.0,18.814640326267643
1985,39,0,2001,0.0,20.39714338892437
1988,36,1,1978,0.0,20.492697073012486
1965,59,1,2017,0.0,20.59321147723283
1987,37,1,2001,0.0,21.505663518147372
1981,43,1,1985,0.0,20.4937069931088
1955,69,0,2014,0.0,18.700558347527043
1983,41,1,1974,0.0,20.10097085654108
1957,67,1,2011,0.0,17.809368766213744
1979,45,0,2000,0.0,22.66985693272735
1976,48,0,1994,0.0,16.77598991982795
1956,68,1,1970,0.0,20.118223566697996
1976,48,1,1972,0.0,20.518602119173064
1974,50,1,1990,0.0,22.121988050097038
1995,29,0,1997,0.0,18.69913848794148
1990,34,1,1972,0.0,20.91242006807434
1964,60,0,2011,0.0,16.448642032228157
1974,50,0,2001,0.0,21.164139367205607
1971,53,1,2001,0.0,20.44237364492519
1967,57,0,2018,0.0,18.584535357864585
1961,63,0,1999,0.0,19.310957551403654
1972,52,1,2019,0.0,20.668785975041548
1994,30,0,1982,0.0,20.083295816050832
1988,36,0,2003,0.0,20.324021825737994
1974,50,0,2017,0.0,20.038373274367302
1959,65,1,1973,0.0,20.142114153375836
1979,45,0,1987,0.0,22.322162212318958
1959,65,0,2001,0.0,21.509104540021383
1983,41,0,1983,0.0,20.539139722293566
1995,29,1,2001,0.0,20.432863462183477
1962,62,1,1975,0.0,19.47917285689375
1978,46,1,2012,1.0,28.237626278068575
1987,37,1,1986,0.0,18.77755331132505
1990,34,1,1977,0.0,17.074770030308855
1994,30,1,2004,0.0,17.907873757885653
1958,66,1,1993,0.0,16.246027555514118
1962,62,0,1972,0.0,21.752010124186338
1986,38,0,1986,0.0,17.04607568588021
1963,61,1,2005,0.0,22.30555698280791
1986,38,1,2009,0.0,18.93670296794557
1958,66,1,1986,0.0,16.97368182871615
1957,67,0,1999,0.0,19.74097092937115
1988,36,0,1994,0.0,23.32624429520918
1989,35,0,1991,0.0,19.2329042935937
1952,72,0,2006,0.0,24.47160253880107
1996,28,1,1980,0.0,17.130139250481562
1989,35,0,1981,0.0,20.488209317832467
1982,42,0,1990,0.0,20.948952502599315
1981,43,0,1984,0.0,21.679281642587974
1956,68,1,1981,0.0,21.806970265748326
1968,56,1,1991,0.0,20.082174861242404
1983,41,1,2008,0.0,22.431077204437397
1963,61,0,2004,0.0,18.754096284594144
1999,25,0,2011,0.0,18.889263814925577
1996,28,0,1985,0.0,19.51713215975345
1995,29,1,2002,0.0,19.413390253224613
1968,56,1,2012,0.0,20.4108930682214
1975,49,0,2018,0.0,21.293607786813357
1966,58,0,1983,1.0,24.755839441109245
1977,47,1,1987,0.0,18.801668864556696
1968,56,0,2013,0.0,21.482164712409016
1976,48,0,1985,0.0,21.11685626620672
1997,27,0,2009,0.0,18.53968330620998
1968,56,1,1972,0.0,17.115597562458557
1982,42,1,2012,0.0,21.783158631513825
1956,68,1,1995,0.0,20.634022622696396
1978,46,1,1984,0.0,16.948821263885225
1992,32,1,2005,0.0,21.351685502498217
1954,70,1,1996,1.0,25.147234705842195
1979,45,1,2017,0.0,21.183022980300056
1998,26,1,1986,1.0,24.512773674890894
1992,32,1,1983,0.0,18.60254459857017
1957,67,0,1971,0.0,23.95197540181012
1991,33,0,1996,0.0,22.122729611653988
1961,63,0,2016,0.0,20.59385606639082
1991,33,0,1993,0.0,19.411760584897273
1962,62,1,2009,0.0,22.950736793927422
1975,49,0,2014,0.0,25.259993477151298
1967,57,0,2004,0.0,18.571647437627554
1991,33,0,1973,0.0,20.133485236048088
1998,26,1,1995,0.0,19.498091667524463
1969,55,0,2005,0.0,20.30172953669172
1965,59,0,1973,0.0,24.744810389951525
1986,38,0,2003,0.0,18.04218247514885
1952,72,1,1982,0.0,19.81724776130273
1976,48,0,2009,0.0,17.044742907470365
1964,60,1,2010,0.0,22.007583134150227
1983,41,1,1970,0.0,17.954689995121125
1994,30,0,1970,0.0,18.21068801439163
1971,53,1,1978,0.0,20.14772949493122
1989,35,1,1980,0.0,17.952274744510294
1972,52,0,1985,0.0,20.562253889255594
1998,26,1,1998,0.0,22.74021589642468
1953,71,0,2005,0.0,22.92117124118433
1990,34,0,1984,0.0,21.58722722361512
1972,52,0,2008,0.0,20.462160142249303
1996,28,1,1971,0.0,21.137201123045816
1958,66,0,1979,0.0,16.17059991745169
1973,51,0,2018,0.0,16.798382393118366
1970,54,0,1980,0.0,20.85008192199406
1990,34,1,1999,0.0,17.234966930677214
1995,29,0,1992,0.0,17.44686226617949
1965,59,1,1991,0.0,19.241546963112373
1974,50,1,2011,0.0,22.098792972796403
1975,49,0,2005,0.0,17.07725968871381
1998,26,1,1998,0.0,22.853264794653906
1994,30,0,2014,0.0,18.132172957452926
1958,66,1,2001,0.0,18.07743824138293
1964,60,0,2002,0.0,21.82337697175077
1988,36,0,2008,0.0,18.7319287576731
1982,42,1,1978,0.0,21.743670368891348
1950,74,0,1970,0.0,17.164752387415973
1954,70,0,1987,0.0,20.525152226391032
1958,66,1,2019,0.0,16.642741778658863
1993,31,1,2017,0.0,16.953174674139834
1955,69,1,1991,0.0,20.800320137773568
1977,47,1,2017,0.0,22.053087407312137
1994,30,1,2006,0.0,20.50912847885226
1975,49,0,1983,0.0,20.997990985983122
1977,47,0,1991,0.0,19.611433337781317
1989,35,0,2002,0.0,19.11789369643366
1964,60,1,1975,0.0,19.38731536140905
1955,69,1,1996,0.0,21.55567775191611
1976,48,0,1975,0.0,19.404311426153072
1987,37,1,2013,0.0,19.421426418776832
1953,71,0,2019,0.0,17.671618474238606
1960,64,0,2010,0.0,22.31793346158966
1970,54,1,1985,0.0,20.912552770889
1979,45,1,2016,0.0,22.100180125614926
1967,57,1,1971,0.0,19.365112828561358
1984,40,1,2006,0.0,22.485224528697184
1952,72,1,1998,0.0,17.36224152937215
1961,63,1,1992,0.0,17.73952296105352
1976,48,0,1990,0.0,19.39899135404401
1979,45,1,1982,0.0,19.3983054915752
1970,54,0,1970,0.0,21.227823620831426
1987,37,0,1998,0.0,20.924892946564636
1970,54,0,2017,0.0,16.84589810666717
1987,37,1,1976,0.0,19.83564141279126
1989,35,0,2000,0.0,22.42641949047836
1964,60,1,2014,0.0,19.736687937687265
1967,57,1,1991,0.0,18.037367744623253
1978,46,1,1985,0.0,18.04091322760896
1997,27,1,1997,0.0,19.67647488310436
1987,37,1,2013,0.0,21.021589460431926
1970,54,0,2008,0.0,23.96152901084689
1966,58,1,1994,0.0,18.052920941214513
1990,34,0,1983,0.0,19.10480823409137
1967,57,1,2019,0.0,22.86878818199137
1986,38,1,1990,0.0,20.12516716542882
1987,37,1,1988,0.0,24.62261563595364
1961,63,0,1982,0.0,20.012499885131874
1960,64,0,1971,0.0,21.56987926384247
1997,27,0,2005,0.0,18.519437021980906
1998,26,0,1983,0.0,13.182578644152693
1969,55,1,2003,0.0,20.014085585869278
1958,66,1,1987,0.0,17.902363609691044
1950,74,0,1993,0.0,17.677827787566425
1952,72,0,1999,0.0,20.895837954665666
1970,54,0,1988,0.0,19.851984324216883
1972,52,0,2005,0.0,20.42846124347614
1958,66,1,1990,1.0,21.71235397329218
1968,56,1,1988,0.0,19.004267244875738
1994,30,1,1995,0.0,22.97290701224841
1995,29,0,2004,0.0,17.57948244455982
1968,56,0,2009,0.0,18.07300590811229
1972,52,1,1973,0.0,21.961429998368708
1976,48,0,1990,0.0,20.41070691500813
1976,48,0,1972,0.0,20.067417603447673
1988,36,0,1974,0.0,20.49977968157701
1985,39,1,2012,1.0,22.965325879294483
1961,63,0,1998,0.0,17.489979258296763
1976,48,1,1988,0.0,16.926851803908153
1995,29,0,1986,0.0,22.903751532716676
1983,41,0,2003,0.0,16.866636850295652
1982,42,1,1989,0.0,20.115061898086537
1977,47,1,1997,0.0,18.91846687793908
1980,44,1,1978,0.0,22.242213542781435
1981,43,1,1972,0.0,20.029616576208127
1999,25,0,1979,0.0,17.425964400475443
1969,55,0,1990,0.0,20.547792183027244
1989,35,1,2010,0.0,20.60768165142917
1984,40,1,1973,0.0,18.336894816759575
1980,44,0,1991,0.0,19.383889922378533
1980,44,0,1976,1.0,26.86934564218981
1987,37,0,1981,0.0,22.66420928493767
1971,53,1,1980,0.0,20.077105005905903
1994,30,1,1991,0.0,22.639171187948875
1990,34,0,1998,0.0,20.650328442268243
1958,66,1,1996,0.0,19.28648307093022
1958,66,0,2016,0.0,20.347294734626917
1964,60,1,1989,0.0,18.35816140594565
1962,62,1,1983,0.0,18.979044875247272
1971,53,0,1976,0.0,21.81083581925903
1965,59,0,1984,0.0,15.629414060182416
1981,43,1,2015,0.0,19.165516182329466
1951,73,0,1997,0.0,20.097217949555787
1975,49,1,2012,0.0,21.683929288775925
1963,61,0,1979,0.0,19.475436639691456
1987,37,0,1972,0.0,21.52666729920467
1983,41,1,1981,0.0,20.340041906852342
1957,67,0,1982,0.0,17.377142805268196
1985,39,1,2008,0.0,18.9825969620028
1970,54,1,2013,0.0,19.84531031681479
1995,29,1,2003,0.0,20.5397953540755
1992,32,1,1970,0.0,19.157781189554022
1977,47,0,2007,0.0,18.60102412997137
1995,29,1,1994,0.0,21.145892619038527
1993,31,1,1988,0.0,19.42482458173673
1997,27,1,1994,0.0,20.622479816658142
1955,69,0,1975,0.0,21.08920772219013
1969,55,1,2014,0.0,22.810304882751588
1980,44,1,1973,0.0,20.847796428121438
1982,42,0,1995,0.0,21.192683311658495
1993,31,1,1995,0.0,20.836367330076044
1956,68,1,1995,0.0,20.171441129198072
1957,67,0,1983,0.0,17.65290005333009
1958,66,1,2001,0.0,19.184987694991854
1951,73,1,2017,0.0,17.49876033103723
1966,58,0,1997,0.0,18.2551438104226
1994,30,0,1971,1.0,24.067889017877725
1986,38,0,2010,0.0,21.388458642432354
1991,33,1,2014,0.0,19.229057764853067
1993,31,1,1990,0.0,18.307810370660054
1966,58,0,2015,0.0,19.13630309967952
1987,37,1,1983,0.0,22.589344300920963
1984,40,0,2006,0.0,17.478482457759377
1996,28,1,1971,0.0,20.98584760190583
1988,36,0,1974,0.0,21.107421317172456
1979,45,0,2007,0.0,21.88368545602561
1955,69,0,1971,0.0,18.46888315767898
1953,71,1,1970,0.0,18.116080221641727
1986,38,0,2017,0.0,18.02958620281396
1984,40,0,1991,0.0,20.940948462016625
1958,66,1,2010,0.0,20.06724146997694
1955,69,0,1994,0.0,17.92686168752941
1962,62,1,2015,0.0,17.790316779899168
1971,53,0,1999,0.0,18.624941218376698
1977,47,0,1978,0.0,18.908603293096935
1979,45,0,2006,0.0,18.51062085209527
1985,39,0,2016,0.0,19.912530994141203
1951,73,0,1979,0.0,19.785188146267984
1985,39,0,1984,0.0,17.353185313446446
1957,67,0,2018,0.0,18.8731774339571
1994,30,1,1972,0.0,21.87562590236352
1991,33,0,1977,0.0,20.75931820310991
1999,25,1,1994,0.0,18.393863807821734
1958,66,1,2005,0.0,21.272571433522284
1950,74,1,2012,0.0,22.207400033401036
1962,62,1,2015,0.0,19.723636176643712
1999,25,1,2019,0.0,22.57692342845045
1964,60,1,1990,0.0,21.698362168191736
1981,43,0,2003,0.0,21.132315747805887
1983,41,0,1996,0.0,18.82109893594366
1992,32,0,1978,0.0,16.592676136857023
1980,44,0,1979,0.0,17.47111007001284
1963,61,0,1996,0.0,17.057579276121448
1996,28,1,1994,0.0,21.530253979752914
1963,61,1,1982,0.0,19.297242743520002
1997,27,1,1973,0.0,19.616040522955966
1978,46,0,1985,0.0,23.184320028073014
1996,28,0,1981,0.0,17.001803229057263
1968,56,0,1994,0.0,20.991708474856235
1976,48,0,2017,0.0,19.40740382907447
1958,66,1,2018,0.0,16.199946379685223
1986,38,1,1985,0.0,20.483221684637556
1986,38,0,2008,0.0,17.761146228887096
1992,32,1,1971,0.0,15.7871808810952
1977,47,0,1978,0.0,15.717717501529636
1973,51,0,2013,0.0,18.278238306716112
1977,47,0,1982,0.0,18.724108111310734
1985,39,1,1983,0.0,19.568734569396128
1967,57,1,1981,0.0,15.656527732303653
1974,50,1,2004,0.0,18.609540460727096
1984,40,0,1991,0.0,20.833342886588746
1953,71,0,1990,0.0,20.55788545357239
1963,61,0,2017,0.0,17.59773225441747
1988,36,1,2019,0.0,22.7899053951331
1975,49,0,1972,0.0,16.959253710571538
1957,67,0,1991,1.0,21.4192941050808
1973,51,1,1978,0.0,20.178145087893874
1965,59,0,2016,0.0,18.102324247750595
1969,55,1,2009,0.0,21.09557144268834
1964,60,1,2011,0.0,17.949559943278892
1956,68,0,1972,0.0,21.003344422640936
1966,58,0,2000,0.0,22.94780949867716
1971,53,0,2006,0.0,21.644280454557542
1971,53,0,1975,0.0,18.863113330698493
1961,63,1,1983,0.0,18.7763498354904
1967,57,1,1988,0.0,18.70359739913148
1995,29,1,1987,0.0,20.78329991392709
1996,28,1,1976,0.0,18.904228712901332
1964,60,1,2005,0.0,18.047990847388643
1986,38,1,1998,0.0,20.22298244009058
1965,59,1,1972,0.0,22.13090508068978
1954,70,0,1982,0.0,20.54063403705082
1951,73,0,2005,0.0,22.51430150408701
1977,47,0,2010,0.0,19.633645700137688
1990,34,0,1994,0.0,19.801994209820023
1976,48,0,1997,0.0,20.3698557092759
1980,44,0,2007,0.0,21.90040030042439
1990,34,1,1980,0.0,20.312418720102592
1985,39,0,2010,0.0,17.63279319042893
1996,28,0,1978,0.0,24.036810339059585
1992,32,1,1991,0.0,22.969193397976564
1950,74,1,1990,0.0,21.1579094121916
1999,25,0,1988,0.0,18.608789535684338
1978,46,1,2002,0.0,19.12183759697811
1950,74,0,1973,0.0,21.20999150527614
1957,67,1,2002,0.0,18.347722232733798
1965,59,0,2014,0.0,19.342974300432104
1977,47,0,1985,0.0,18.553164308593008
1971,53,0,2013,1.0,25.180582657910765
1967,57,1,1970,0.0,20.78021108012871
1971,53,1,1984,0.0,21.484239328184213
1990,34,0,1991,0.0,17.65475709213832
1961,63,1,2001,0.0,18.82324718863055
1968,56,1,2006,0.0,18.58959842229981
1974,50,0,1992,0.0,18.63542149264119
1999,25,0,2002,0.0,20.152585437023102
1954,70,1,2018,0.0,18.725533631149837
1983,41,1,2009,0.0,17.58092530503762
1988,36,0,1991,0.0,20.36455010581659
1959,65,1,2009,0.0,15.56418135298285
1996,28,1,2016,0.0,18.8707256258793
1956,68,1,1981,0.0,22.13817585048623
1986,38,0,2017,0.0,22.69978358587282
1996,28,1,1987,0.0,21.18887270653104
1964,60,1,2001,0.0,19.18285477459566
1991,33,0,1972,0.0,21.344567397401857
1973,51,1,2005,0.0,24.201667686804768
1975,49,0,2016,0.0,20.685788401928612
1975,49,0,2015,0.0,21.63503468128136
1995,29,0,1970,0.0,23.990633255400603
1975,49,0,1994,0.0,21.267204243316073
1959,65,0,1989,0.0,18.526390021192693
1966,58,0,1986,0.0,16.33862858457789
1963,61,1,2018,0.0,21.416960105863367
1951,73,0,1991,0.0,18.330260113246425
1997,27,1,2019,0.0,20.920515439337795
1962,62,0,2002,0.0,17.640589550632402
1976,48,0,1995,0.0,18.958795313274056
1958,66,1,1996,0.0,21.587757882298742
1956,68,0,2003,0.0,15.90218700349305
1997,27,0,1992,0.0,24.64790504971075
1959,65,0,1985,0.0,17.297681026427405
1958,66,0,1983,0.0,18.89132667449282
1971,53,1,2019,0.0,19.467100836773646
1972,52,0,2010,0.0,19.400134952016337
1956,68,0,1983,0.0,18.311003173520852
1997,27,0,2014,0.0,23.266072421488698
1958,66,1,1995,0.0,18.81199334929418
1976,48,0,2015,0.0,22.0588852091088
1973,51,0,2018,0.0,17.960415446535364
1978,46,1,1996,0.0,16.95067400081119
1966,58,0,2009,0.0,21.536276720239957
1969,55,1,1973,0.0,22.450542537695625
1956,68,1,1978,0.0,20.215337711631946
1992,32,1,1996,0.0,24.78073593445511
1989,35,1,2012,0.0,19.557662117474344
1956,68,1,2008,0.0,20.472650476053083
1977,47,0,1984,0.0,18.744665058349348
1968,56,0,1994,0.0,19.037656867321473
1969,55,1,1987,0.0,22.359884157672063
1993,31,0,1999,0.0,23.222272832947237
1988,36,0,2006,0.0,22.158147959400708
1989,35,1,1985,0.0,18.321426219002596
1956,68,1,1981,0.0,19.17342454885003
1955,69,0,1986,0.0,16.76513754406744
1974,50,0,1994,0.0,23.17200552760182
1990,34,1,1984,0.0,22.67167436017965
1962,62,0,1994,0.0,20.878777246411765
1988,36,1,1990,0.0,21.295262658028534
1989,35,1,1988,0.0,21.238783058579365
1971,53,1,1993,0.0,18.228949113062853
1998,26,0,1976,0.0,17.879870848814896
1966,58,1,1981,0.0,20.416985930980754
1997,27,1,2018,0.0,21.374256537492414
1971,53,1,2008,0.0,19.846395921697333
1983,41,1,1980,0.0,20.809838679066136
1957,67,1,2002,1.0,26.66677837698388
1998,26,0,2018,0.0,21.879583276667883
1994,30,0,1994,0.0,17.884624016238888
1967,57,0,2008,0.0,15.534527893974758
1973,51,1,2003,0.0,17.738548151128313
1991,33,0,1980,0.0,20.838678546983683
1951,73,1,1985,0.0,15.784243905291651
1951,73,0,2001,0.0,20.16989999413782
1976,48,0,1984,0.0,21.80743967449152
1963,61,1,2009,0.0,20.00673801676498
1997,27,0,1984,0.0,21.36154642137277
1988,36,0,1976,0.0,18.93539040237862
1961,63,0,2006,0.0,20.58918727529087
1981,43,1,2009,0.0,19.800508377980716
1977,47,0,1971,0.0,18.316771593815467
1977,47,1,1975,0.0,17.604547633506364
1995,29,1,2005,0.0,16.897028549288102
1974,50,1,2008,0.0,21.880185681303413
1953,71,0,2007,0.0,20.775776780475766
1975,49,0,1997,0.0,18.104529101698496
1985,39,1,1991,0.0,17.784720431573632
1999,25,1,2006,0.0,20.03689361564027
1952,72,0,1974,0.0,20.539341017627482
1950,74,0,1987,0.0,18.861626629963883
1966,58,0,1980,0.0,18.733851000851946
1956,68,0,1977,0.0,19.89079828688422
1997,27,1,1989,0.0,19.83823835016062
1954,70,0,1980,0.0,18.70182603024213
1968,56,1,1996,0.0,20.131400606204846
1988,36,1,1998,0.0,15.090718773655555
1995,29,0,1994,0.0,20.705226569348103
1983,41,0,1988,0.0,21.524374767463488
1984,40,0,1971,0.0,19.260692945475427
1998,26,0,2011,0.0,22.884007445475937
1965,59,0,2008,0.0,18.543619765770075
1989,35,0,2013,0.0,20.219101090707102
1999,25,0,1971,0.0,18.017840512032304
1996,28,1,1976,0.0,20.03563676202583
1988,36,1,2000,0.0,19.488260479742287
1976,48,0,2002,0.0,17.53477767566383
1990,34,1,1980,0.0,20.874154984409465
1987,37,1,2009,0.0,20.672919899470493
1999,25,0,2009,0.0,19.53346055497714
1999,25,1,2015,0.0,17.72523233708862
1974,50,0,1982,0.0,21.421014529034807
1975,49,0,1979,0.0,20.566796439405483
1963,61,1,2018,0.0,23.875902089277904
1963,61,0,2007,0.0,17.707691561638697
1963,61,0,1989,0.0,20.079379377734764
1974,50,0,1990,0.0,24.193352415462915
1985,39,1,1983,0.0,21.77804530579991
1953,71,1,1993,0.0,20.32116455243308
1996,28,0,2009,0.0,17.8812375608341
1964,60,0,1976,0.0,21.581966859038634
1981,43,1,1974,0.0,19.059294811789954
1967,57,1,1975,0.0,19.13744451460794
1963,61,0,2009,0.0,23.414247001638355
1950,74,1,2004,0.0,22.434627010821146
1991,33,0,1978,0.0,20.320332704522045
1969,55,1,2011,0.0,19.45403945644413
1959,65,1,1970,0.0,16.364300832311642
1959,65,1,2008,0.0,20.93100251167419
1973,51,1,1989,0.0,19.98509424077779
1983,41,0,1975,0.0,21.207229851485337
1977,47,0,2001,0.0,14.619739181282576
1976,48,1,1982,0.0,17.901589598106572
1989,35,0,2008,0.0,18.79809215245073
1950,74,0,2009,0.0,20.15873226271963
1982,42,1,1990,0.0,19.897085674633157
1953,71,1,2006,0.0,18.768658219030506
1956,68,0,1981,0.0,20.23170792857163
1958,66,1,1975,0.0,23.169322395485207
1965,59,0,1984,0.0,20.42732291346224
1954,70,1,1990,1.0,26.3161872821395
1983,41,0,1990,0.0,19.95448604287519
1972,52,1,1997,0.0,19.574288640580026
1992,32,1,2005,0.0,19.33766744079134
1999,25,0,1986,0.0,20.071172696772457
1974,50,1,2015,0.0,22.36660936647575
1962,62,0,1976,0.0,22.365457129629696
1973,51,0,1992,1.0,26.838696005544676
1960,64,1,2014,0.0,20.323556935963534
1966,58,1,1991,0.0,21.513562512403883
1986,38,1,1979,1.0,24.093395851898673
1962,62,1,1987,0.0,22.28896881792207
1976,48,0,1971,0.0,22.280419224509334
1969,55,0,1981,0.0,19.798202021460927
1982,42,1,2014,0.0,18.36445775395843
1991,33,0,2008,0.0,18.909619210800912
1981,43,1,2019,1.0,22.16710202891747
1957,67,0,1991,0.0,19.048063472506268
1978,46,1,2012,0.0,17.04677023669336
1989,35,1,1991,0.0,18.008839222641342
1968,56,0,2011,0.0,20.818464872937092
1955,69,1,1991,0.0,18.774290022385486
1993,31,0,1975,0.0,17.581270139452464
1988,36,1,2015,0.0,20.05337799060331
1997,27,0,2006,0.0,20.188020267673952
1990,34,0,1989,0.0,16.606198997788937
1970,54,0,1975,0.0,20.890987791873865
1971,53,0,1978,0.0,20.90656914248583
1991,33,1,1998,0.0,16.81695972362003
1959,65,1,2006,0.0,23.878825210887165
1959,65,1,1974,0.0,23.711235114279248
1978,46,0,1982,0.0,22.8303017607591
1965,59,1,1996,0.0,18.18522431572681
1950,74,1,1992,0.0,16.510665091058165
1966,58,1,2006,0.0,17.84596755553322
1979,45,1,2015,0.0,21.943296262210122
1975,49,0,2003,0.0,20.026363256774513
1995,29,1,1994,0.0,21.787636245818973
1968,56,1,2006,0.0,21.17367333034996
1970,54,0,1992,0.0,24.66227404535419
1966,58,1,1997,0.0,23.653818582773482
1995,29,0,1995,0.0,20.04930863721853
1989,35,1,1981,0.0,21.121402366466455
1970,54,0,2008,0.0,17.604257464210324
1990,34,0,1972,0.0,17.747350742204816
1989,35,1,1978,1.0,28.475800579228117
1994,30,1,2016,0.0,18.75005970313492
1998,26,1,1984,0.0,21.81611685999602
1968,56,1,1977,0.0,17.45506461735353
1956,68,1,1997,0.0,17.72243577626438
1966,58,1,1995,0.0,24.298065422255497
1950,74,0,1985,0.0,20.042330858662634
1986,38,0,2003,0.0,19.765902137237628
1955,69,0,1989,0.0,23.289109160233625
1975,49,0,1970,0.0,19.81267481160942
1951,73,1,1993,0.0,19.79536701755021
1981,43,0,1998,0.0,20.422971882433497
1997,27,0,1973,0.0,20.174957847200407
1954,70,0,1973,0.0,20.020936328097395
1986,38,1,2007,0.0,23.3696021340826
1980,44,1,1972,0.0,23.284774626669964
1961,63,1,2009,0.0,19.01153822582057
1984,40,0,1971,0.0,18.214529560290213
1979,45,1,1998,0.0,15.704439052172539
1997,27,0,2018,0.0,18.91742922782705
1955,69,0,1997,0.0,18.32377478823044
1964,60,0,1981,0.0,22.554275095136948
1964,60,1,2013,0.0,20.777893526017515
1965,59,1,1984,1.0,26.629631918321586
1969,55,1,2019,0.0,20.150411255051488
1962,62,0,2010,0.0,18.853996035959064
1993,31,1,2000,0.0,17.835197279304058
1991,33,1,2006,0.0,17.949593416182026
1995,29,1,2001,0.0,19.318282992141885
1980,44,0,1991,0.0,20.06435625672739
1983,41,0,1972,0.0,21.998001420836843
1978,46,0,1986,0.0,18.46324787502285
1952,72,0,1998,0.0,19.403096700716365
1958,66,1,1981,0.0,22.022838286354222
1960,64,1,1983,0.0,19.535604551465617
1960,64,0,1977,0.0,20.890481766856553
1974,50,1,2010,0.0,22.985955962025503
1971,53,0,1971,0.0,21.39376645854903
1991,33,1,2003,0.0,19.172387185966123
1995,29,1,1993,0.0,20.895788053370676
1958,66,1,2017,0.0,21.408567156835662
1969,55,0,1989,0.0,20.16015764891433
1970,54,1,2012,0.0,22.02663256420266
1959,65,1,1979,0.0,22.421589159909917
1971,53,1,2009,0.0,20.163584296807425
1978,46,1,1976,0.0,22.921563578648634
1958,66,0,1970,0.0,17.825586232624072
1954,70,0,1979,0.0,19.949997381188346
1989,35,0,1974,0.0,17.892404061268724
1960,64,1,2009,0.0,19.318332271586215
1950,74,1,1990,0.0,23.086582628967275
1991,33,1,1978,0.0,17.865988132218895
1950,74,0,1998,0.0,18.461532594272143
1988,36,0,2000,0.0,23.44886091064863
1995,29,1,2014,1.0,23.931136332760122
1954,70,0,2015,0.0,23.239281753169156
1998,26,0,1996,0.0,19.42076728465001
1971,53,1,1975,0.0,21.270398531742178
1975,49,0,2012,0.0,18.28388582950616
1955,69,1,2000,0.0,20.442384918280766
1981,43,0,2010,0.0,15.242202287874374
1997,27,0,2014,0.0,20.005307112072472
1960,64,0,2005,0.0,18.304012884716016
1959,65,0,1971,0.0,17.746121496252453
1996,28,1,1990,0.0,19.650514478186057
1988,36,1,2003,0.0,15.996668702487556
1983,41,0,1991,0.0,19.908262561878246
1980,44,1,1982,0.0,22.448656148820398
1961,63,0,1988,0.0,18.028936427336053
1993,31,1,2002,0.0,19.134822446433404
1965,59,0,2007,0.0,19.301827296218796
1987,37,1,2009,0.0,22.110458901510174
1952,72,0,2018,0.0,20.45717670820368
1951,73,0,1972,0.0,19.08534702242272
1954,70,1,2007,0.0,18.984757642309706
1960,64,0,1988,0.0,20.39433115191305
1974,50,0,1976,0.0,21.120528907408257
1984,40,0,1984,0.0,20.997080388621693
1984,40,0,2007,0.0,21.964333455103322
1971,53,1,1994,0.0,21.879009183261946
1986,38,1,1991,0.0,18.779788583737485
1971,53,0,1992,0.0,23.626793066110196
1960,64,0,2019,0.0,22.98577650271772
1981,43,1,1979,0.0,22.97326324108535
1984,40,1,2005,1.0,29.61840876132837
1980,44,0,2006,0.0,21.67803359020622
1994,30,0,2019,0.0,23.29258348706176
1957,67,1,2011,0.0,18.14304298917365
1969,55,0,2011,0.0,21.065036057696503
1991,33,1,2011,0.0,19.177012745167524
1983,41,1,1976,0.0,19.985501898247836
1953,71,1,2015,0.0,22.3798637253527
1967,57,0,1994,0.0,14.94419820172256
1953,71,1,2009,0.0,19.829361287633127
1969,55,1,2010,1.0,23.535996559801156
1958,66,0,1993,0.0,20.878946099056648
